timestamp,hour_of_day,day_of_year,irradiance_Wpm2,ambient_T_C,humidity_pct,wind_speed_mps,V_rms_a_V,V_rms_b_V,V_rms_c_V,V_unbalance_pct,I_rms_a_A,I_rms_b_A,I_rms_c_A,I_neutral_A,P_active_kW,Q_reactive_kVAR,S_apparent_kVA,power_factor,freq_Hz,freq_dev_Hz,RoCoF_Hz_per_s,V_THD_pct,I_THD_pct,harm_5th_pct,harm_7th_pct,harm_11th_pct,harm_13th_pct,PV_kW,wind_kW,RE_penetration_pct,batt_SOC_pct,batt_SOH_pct,batt_V_V,batt_I_A,batt_T_C,batt_P_kW,load_kW,nonlinear_load_frac,grid_connected,APF_on,ESS_on,AI_control_on,fault_flag,operating_scenario,IEEE_519_compliance,stability_label,energy_cost_BDT,cum_cost_BDT,source
2026-06-27 08:02:00,8.033333333333333,178,442.3,26.04,73.0,5.07,229.94,226.32,229.9,1.043,198.419,192.448,195.783,2.394,70.559,30.978,77.06,0.916,50.0102,0.0102,-5e-05,1.176,1.887,0.905,0.685,0.46,0.273,0.0,0.0,0.0,73.97,99.962,411.98,34.253,31.33,14.112,69.354,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,14.112,419897.83,SYNTHETIC_GENERATOR_v1
2026-06-27 08:03:00,8.05,178,460.8,25.46,82.3,3.57,161.96,163.09,164.41,0.547,168.08,175.993,179.963,2.819,60.77,31.699,68.541,0.887,50.0297,0.0297,-4e-05,1.958,3.016,1.435,1.014,0.766,0.551,8.354,0.406,14.2,83.01,99.939,416.5,145.905,31.19,60.77,61.687,0.55,False,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,12.154,419909.99,SYNTHETIC_GENERATOR_v1
2026-06-27 08:04:00,8.066666666666666,178,496.9,24.35,45.3,2.46,231.95,224.69,229.8,1.793,204.651,209.387,204.874,1.707,75.255,39.032,84.775,0.888,50.0056,0.0056,-0.00047,1.447,2.769,1.583,1.123,0.481,0.484,0.0,0.132,0.17,66.2,99.944,408.1,36.88,29.96,15.051,76.297,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,15.051,419925.04,SYNTHETIC_GENERATOR_v1
2026-06-27 08:05:00,8.083333333333334,178,468.1,25.2,77.8,0.49,227.7,231.09,234.5,1.481,209.773,202.702,196.78,0.148,73.498,30.259,79.483,0.925,49.973,-0.027,-0.00032,1.338,1.832,1.11,0.661,0.377,0.261,0.0,0.0,0.0,74.18,99.963,412.09,35.671,30.46,14.7,71.535,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,14.7,419939.74,SYNTHETIC_GENERATOR_v1
2026-06-27 08:06:00,8.1,178,419.6,25.69,61.6,3.92,228.97,228.43,228.91,0.148,188.825,180.609,192.859,0.213,70.529,25.406,74.966,0.941,49.967,-0.033,5e-05,2.314,3.139,1.865,1.334,0.542,0.626,8.358,0.588,13.26,81.81,99.937,415.91,169.58,31.48,70.529,67.469,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,14.106,419953.85,SYNTHETIC_GENERATOR_v1
2026-06-27 08:07:00,8.116666666666667,178,450.7,25.03,51.3,3.0,233.11,231.92,228.91,1.046,175.447,164.716,161.521,1.058,59.158,30.788,66.69,0.887,49.9791,-0.0209,0.0005,2.428,3.506,1.904,1.417,0.732,0.788,0.0,0.376,0.63,70.54,99.93,410.27,28.839,31.01,11.832,60.021,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,11.832,419965.68,SYNTHETIC_GENERATOR_v1
2026-06-27 08:08:00,8.133333333333333,178,487.5,25.23,74.2,3.68,231.96,230.49,231.99,0.431,187.937,183.465,182.07,-0.068,66.87,33.167,74.643,0.896,50.0271,0.0271,-1e-05,3.185,5.597,3.022,2.04,1.342,1.102,9.602,0.486,15.02,73.77,99.888,411.88,32.47,32.74,13.374,67.179,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,MARGINAL,0,13.374,419979.05,SYNTHETIC_GENERATOR_v1
2026-06-27 08:09:00,8.15,178,519.9,27.26,84.1,2.56,230.56,228.43,232.8,0.958,194.423,190.864,185.765,0.291,66.636,40.474,77.964,0.855,49.9774,-0.0226,-0.00038,2.529,4.116,2.193,1.672,0.935,0.765,6.334,0.102,9.17,86.31,99.917,418.15,31.871,33.61,13.327,70.168,0.2,False,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,13.327,419992.38,SYNTHETIC_GENERATOR_v1
2026-06-27 08:10:00,8.166666666666666,178,543.5,26.24,55.5,3.05,230.23,228.39,231.37,0.698,188.833,184.739,185.331,0.888,63.204,38.128,73.814,0.856,49.981,-0.019,-0.00019,2.454,4.396,2.479,1.609,1.043,0.67,6.277,0.163,9.69,75.9,99.912,412.95,30.611,32.79,12.641,66.433,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,12.641,420005.02,SYNTHETIC_GENERATOR_v1
2026-06-27 08:11:00,8.183333333333334,178,470.4,25.12,84.7,4.83,230.76,231.57,231.02,0.196,207.144,208.562,191.363,-0.104,73.523,33.234,80.686,0.911,49.9541,-0.0459,0.0002,2.349,3.803,2.154,1.472,0.823,0.72,10.042,1.181,15.45,74.95,99.924,412.48,178.248,31.28,73.523,72.617,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,14.705,420019.72,SYNTHETIC_GENERATOR_v1
2026-06-27 08:12:00,8.2,178,447.7,25.55,74.6,4.42,233.75,231.8,223.68,2.635,184.327,182.849,179.064,-1.116,63.718,34.758,72.581,0.878,50.0051,0.0051,0.00046,2.887,4.299,2.252,1.612,0.936,0.858,8.608,0.816,14.43,71.84,99.914,410.92,31.012,32.03,12.744,65.323,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,1,12.744,420032.47,SYNTHETIC_GENERATOR_v1
2026-06-27 08:13:00,8.216666666666667,178,439.6,24.98,56.4,4.37,164.57,169.6,164.32,1.495,211.414,208.24,209.74,0.394,74.073,36.62,82.631,0.896,50.0093,0.0093,9e-05,1.181,2.246,1.241,0.932,0.34,0.29,0.0,1.44,1.94,75.98,99.955,412.99,35.872,30.38,14.815,74.368,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,14.815,420047.28,SYNTHETIC_GENERATOR_v1
2026-06-27 08:14:00,8.233333333333333,178,566.8,24.93,74.2,0.1,230.79,224.8,230.25,1.657,188.55,190.354,200.376,-0.476,56.428,52.296,76.935,0.733,50.0159,0.0159,9e-05,4.613,7.744,4.356,3.089,1.679,1.5,11.398,0.0,16.46,73.05,99.845,411.52,27.424,34.73,11.286,69.241,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,1,11.286,420058.57,SYNTHETIC_GENERATOR_v1
2026-06-27 08:15:00,8.25,178,473.8,25.69,63.2,3.4,224.9,227.44,227.33,0.72,182.237,176.218,176.351,-1.614,64.375,31.72,71.765,0.897,50.0196,0.0196,-0.00029,3.947,5.553,2.904,2.102,1.27,0.983,14.354,0.0,22.22,76.7,99.889,413.35,31.148,33.16,12.875,64.588,0.15,True,False,False,False,False,PV_only_40pct,MARGINAL,0,12.875,420071.44,SYNTHETIC_GENERATOR_v1
2026-06-27 08:16:00,8.266666666666667,178,457.5,25.67,54.8,3.14,163.15,163.9,163.17,0.215,198.899,189.507,189.335,2.044,69.763,31.265,76.448,0.913,49.9807,-0.0193,-0.00073,2.615,4.173,2.09,1.674,0.858,0.802,9.247,0.308,13.89,78.08,99.916,414.04,168.493,32.07,69.763,68.804,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,13.953,420085.39,SYNTHETIC_GENERATOR_v1
2026-06-27 08:17:00,8.283333333333333,178,516.6,25.51,75.6,4.53,227.66,232.29,231.53,1.232,193.643,204.406,196.684,-0.288,76.343,10.878,77.114,0.99,49.9325,-0.0675,7e-05,0.212,0.303,0.355,0.023,-0.023,0.005,12.549,1.121,19.7,66.88,99.994,408.44,186.912,30.51,76.343,69.402,0.55,True,True,True,True,False,AI_optimized_control,PASS,1,15.269,420100.66,SYNTHETIC_GENERATOR_v1
2026-06-27 08:18:00,8.3,178,606.6,24.97,49.9,2.86,235.81,230.77,230.46,1.504,228.893,232.572,220.618,-0.667,81.868,32.595,88.118,0.929,49.9896,-0.0104,0.00079,1.851,3.148,1.816,1.243,0.834,0.567,0.0,0.0,0.0,68.25,99.937,409.12,40.021,30.77,16.374,79.306,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,16.374,420117.04,SYNTHETIC_GENERATOR_v1
2026-06-27 08:19:00,8.316666666666666,178,457.5,26.21,58.8,2.57,228.67,233.83,229.78,1.334,202.617,198.366,193.081,1.869,62.069,51.298,80.523,0.771,50.0278,0.0278,1e-05,4.136,6.482,3.504,2.236,1.437,1.154,9.719,0.179,13.66,78.35,99.87,414.18,29.972,34.57,12.414,72.471,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,0,12.414,420129.45,SYNTHETIC_GENERATOR_v1
2026-06-27 08:20:00,8.333333333333334,178,551.7,24.44,76.0,5.13,234.74,230.59,234.0,1.097,189.403,193.957,188.186,1.565,69.122,28.415,74.735,0.925,49.9904,-0.0096,-9e-05,3.139,5.607,3.246,2.386,1.168,0.997,8.658,0.0,12.87,87.63,99.887,418.81,33.008,31.96,13.824,67.261,0.15,True,False,False,False,False,PV_only_20pct,MARGINAL,0,13.824,420143.27,SYNTHETIC_GENERATOR_v1
2026-06-27 08:21:00,8.35,178,492.1,25.16,66.1,3.7,227.93,231.78,224.3,1.643,187.573,185.228,189.365,1.1,65.929,37.411,75.804,0.87,50.0169,0.0169,0.00012,2.934,4.381,2.807,1.59,1.027,0.756,9.84,0.498,15.15,78.03,99.912,414.02,31.849,31.69,13.186,68.224,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,13.186,420156.46,SYNTHETIC_GENERATOR_v1
2026-06-27 08:22:00,8.366666666666667,178,529.3,24.4,72.9,2.23,226.88,224.65,233.34,2.194,205.183,214.458,219.418,2.081,75.79,37.246,84.447,0.897,50.0045,0.0045,-0.00016,3.026,5.006,2.776,1.897,1.087,0.849,9.416,0.0,12.39,76.93,99.9,413.46,36.661,31.41,15.158,76.002,0.15,True,False,False,False,False,PV_only_20pct,MARGINAL,0,15.158,420171.62,SYNTHETIC_GENERATOR_v1
2026-06-27 08:23:00,8.383333333333333,178,574.5,25.16,81.4,1.57,229.6,233.21,229.19,1.106,173.813,186.914,170.091,-1.046,61.641,32.851,69.849,0.883,49.9978,-0.0022,-0.00033,2.831,4.72,2.645,1.775,1.134,0.928,8.375,0.0,13.32,72.99,99.905,411.5,29.96,31.94,12.328,62.864,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,12.328,420183.95,SYNTHETIC_GENERATOR_v1
2026-06-27 08:24:00,8.4,178,602.0,24.91,61.0,3.67,225.69,224.06,230.95,1.762,186.141,181.736,185.173,0.692,65.103,35.891,74.34,0.876,49.9644,-0.0356,0.0002,2.405,4.043,2.25,1.605,0.915,0.825,0.0,0.767,1.15,75.88,99.919,412.94,31.531,31.22,13.021,66.906,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,13.021,420196.97,SYNTHETIC_GENERATOR_v1
2026-06-27 08:25:00,8.416666666666666,178,500.4,25.9,52.9,2.88,234.8,227.95,227.41,2.064,202.908,199.862,192.84,-0.868,71.474,33.774,79.052,0.904,50.0222,0.0222,0.00034,2.526,3.358,1.85,1.43,0.76,0.507,6.234,0.148,8.97,84.48,99.932,417.24,34.26,31.81,14.295,71.147,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,14.295,420211.26,SYNTHETIC_GENERATOR_v1
2026-06-27 08:26:00,8.433333333333334,178,580.4,25.08,71.3,3.26,227.51,227.64,225.6,0.574,181.757,187.792,177.458,-0.715,53.47,49.356,72.767,0.735,50.0054,0.0054,-0.00021,4.904,8.354,4.778,3.043,1.874,1.483,11.012,0.328,17.32,76.3,99.833,413.15,25.884,35.66,10.694,65.49,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,FAIL,1,10.694,420221.96,SYNTHETIC_GENERATOR_v1
2026-06-27 08:27:00,8.45,178,552.7,25.92,69.9,3.03,226.34,232.38,224.3,2.046,212.507,224.176,202.893,-0.373,72.543,39.379,82.543,0.879,49.9973,-0.0027,-5e-05,1.27,2.407,1.267,0.936,0.573,0.552,0.0,0.24,0.32,93.35,99.951,421.67,34.407,31.38,14.509,74.288,0.15,True,False,False,False,True,wind_only_20pct,PASS,1,14.509,420236.46,SYNTHETIC_GENERATOR_v1
2026-06-27 08:28:00,8.466666666666667,178,565.8,24.97,56.8,3.26,233.79,230.39,227.7,1.376,188.859,192.573,180.973,0.573,57.665,49.719,76.14,0.757,49.9995,-0.0005,0.00014,4.178,7.369,4.101,2.768,1.715,1.548,11.261,0.343,16.93,81.91,99.852,415.95,27.727,34.31,11.533,68.526,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,1,11.533,420248.0,SYNTHETIC_GENERATOR_v1
2026-06-27 08:29:00,8.483333333333333,178,618.9,24.78,82.1,4.67,227.22,227.88,229.03,0.43,167.622,170.71,174.75,1.188,64.204,29.012,70.455,0.911,50.0144,0.0144,3e-05,4.058,6.675,3.678,2.553,1.48,1.298,18.121,0.0,28.58,75.14,99.866,412.57,31.124,33.35,12.841,63.409,0.15,True,False,False,False,False,PV_only_40pct,MARGINAL,1,12.841,420260.84,SYNTHETIC_GENERATOR_v1
2026-06-27 08:30:00,8.5,178,505.2,25.33,47.8,2.03,231.56,233.35,226.94,1.599,191.179,196.029,194.068,1.48,65.801,36.961,75.471,0.872,50.003,0.003,-0.00034,1.678,2.369,1.381,0.899,0.437,0.442,0.0,0.131,0.19,71.77,99.952,410.89,32.029,30.78,13.16,67.924,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,13.16,420274.0,SYNTHETIC_GENERATOR_v1
2026-06-27 08:31:00,8.516666666666667,178,597.5,23.81,66.2,3.06,226.8,229.07,227.46,0.561,183.333,191.318,181.064,1.468,65.146,33.519,73.264,0.889,49.9731,-0.0269,-9e-05,1.71,2.386,1.253,1.084,0.642,0.43,0.0,0.436,0.66,64.26,99.952,407.13,32.003,29.26,13.029,65.937,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,13.029,420287.03,SYNTHETIC_GENERATOR_v1
2026-06-27 08:32:00,8.533333333333333,178,563.5,24.86,60.5,3.46,230.01,232.9,231.3,0.65,198.69,194.643,200.091,1.334,71.875,32.117,78.724,0.913,49.9925,-0.0075,0.00021,1.284,2.438,1.676,0.7,0.567,0.519,0.0,0.0,0.0,69.88,99.951,409.94,35.066,30.34,14.375,70.852,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,14.375,420301.4,SYNTHETIC_GENERATOR_v1
2026-06-27 08:33:00,8.55,178,628.2,25.19,62.6,4.12,228.09,235.26,233.17,1.775,196.587,191.099,198.729,-1.677,71.228,29.76,77.195,0.923,49.9979,-0.0021,-0.00025,2.107,4.082,2.171,1.644,1.039,0.721,12.558,0.703,19.09,62.12,99.918,406.06,175.413,31.53,71.228,69.476,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,14.246,420315.65,SYNTHETIC_GENERATOR_v1
2026-06-27 08:34:00,8.566666666666666,178,584.9,26.42,72.4,4.37,231.58,231.25,228.01,0.986,179.528,181.977,179.495,0.456,64.048,28.986,70.302,0.911,49.962,-0.038,-0.00038,2.54,4.225,2.395,1.651,0.922,0.727,6.392,0.458,10.83,79.25,99.915,414.63,30.895,32.85,12.81,63.272,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,12.81,420328.46,SYNTHETIC_GENERATOR_v1
2026-06-27 08:35:00,8.583333333333334,178,554.3,25.44,68.0,2.52,228.66,230.64,229.69,0.435,186.939,179.876,180.532,0.577,64.857,32.586,72.582,0.894,49.9527,-0.0473,0.00026,1.67,2.703,1.618,1.058,0.549,0.495,0.0,0.0,0.0,79.23,99.946,414.61,31.285,31.03,12.971,65.324,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,12.971,420341.43,SYNTHETIC_GENERATOR_v1
2026-06-27 08:36:00,8.6,178,618.7,23.97,61.4,2.96,227.81,232.17,226.62,1.438,179.179,195.526,183.05,2.912,64.962,36.105,74.321,0.874,49.9935,-0.0065,0.00072,1.935,3.452,1.856,1.303,0.76,0.632,7.191,0.15,10.97,92.08,99.931,421.04,30.858,29.93,12.992,66.889,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,12.992,420354.42,SYNTHETIC_GENERATOR_v1
2026-06-27 08:37:00,8.616666666666667,178,535.4,24.65,74.5,4.58,230.73,236.28,227.71,2.047,176.627,177.952,185.934,0.934,65.224,33.062,73.125,0.892,50.0396,0.0396,3e-05,3.529,5.565,2.821,2.194,1.348,1.026,16.463,0.0,25.01,77.58,99.888,413.79,31.525,32.13,13.045,65.813,0.15,True,False,False,False,False,PV_only_40pct,MARGINAL,0,13.045,420367.47,SYNTHETIC_GENERATOR_v1
2026-06-27 08:38:00,8.633333333333333,178,548.4,24.38,81.1,5.22,229.05,230.97,228.83,0.587,200.726,214.704,198.142,2.418,69.24,38.691,79.317,0.873,49.9971,-0.0029,0.00011,2.64,3.911,2.118,1.444,0.945,0.722,9.141,0.0,12.81,77.32,99.921,413.66,33.477,30.6,13.848,71.385,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,13.848,420381.31,SYNTHETIC_GENERATOR_v1
2026-06-27 08:39:00,8.65,178,530.4,25.33,52.9,2.48,235.51,228.66,229.26,1.899,169.824,173.777,165.881,1.974,62.437,29.841,69.202,0.902,50.0527,0.0527,-2e-05,2.244,3.676,1.95,1.632,0.918,0.656,5.775,0.083,9.41,86.39,99.926,418.19,29.86,31.41,12.487,62.282,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,12.487,420393.8,SYNTHETIC_GENERATOR_v1
2026-06-27 08:40:00,8.666666666666666,178,540.9,25.61,68.9,2.23,232.41,229.36,224.88,1.742,196.249,200.977,196.441,-0.699,71.788,35.731,80.188,0.895,49.9947,-0.0053,-0.00035,2.15,3.69,2.247,1.436,0.794,0.717,6.807,0.069,9.53,54.89,99.926,402.44,35.676,31.7,14.358,72.17,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,14.358,420408.16,SYNTHETIC_GENERATOR_v1
2026-06-27 08:41:00,8.683333333333334,178,417.4,24.15,65.1,2.54,227.62,227.93,227.7,0.078,195.896,202.049,201.909,1.575,69.484,33.239,77.025,0.902,50.0108,0.0108,4e-05,3.133,5.462,2.924,2.07,1.175,1.057,13.762,0.0,19.85,70.52,99.89,410.26,33.873,31.54,13.897,69.322,0.15,True,False,False,False,False,PV_only_40pct,MARGINAL,0,13.897,420422.06,SYNTHETIC_GENERATOR_v1
2026-06-27 08:42:00,8.7,178,553.9,25.74,52.5,4.18,232.9,228.99,224.86,1.761,171.626,164.793,171.236,2.106,61.847,26.464,67.271,0.919,49.9998,-0.0002,-1e-05,1.162,2.228,1.338,0.999,0.531,0.262,0.0,0.0,0.0,80.81,99.955,415.4,29.777,31.14,12.369,60.544,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,12.369,420434.43,SYNTHETIC_GENERATOR_v1
2026-06-27 08:43:00,8.716666666666667,178,583.1,24.5,78.3,2.95,227.66,228.91,233.51,1.515,182.687,186.525,188.392,0.123,67.254,31.5,74.265,0.906,50.0091,0.0091,-4e-05,1.876,3.469,2.115,1.197,0.832,0.653,11.315,0.249,17.3,76.21,99.93,413.11,162.801,30.47,67.254,66.839,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,13.451,420447.88,SYNTHETIC_GENERATOR_v1
2026-06-27 08:44:00,8.733333333333333,178,636.1,24.51,71.5,4.99,232.44,229.54,231.71,0.733,165.933,175.777,172.5,0.807,60.954,27.956,67.059,0.909,49.9954,-0.0046,-0.0,3.0,5.433,2.972,2.004,1.048,0.903,6.64,0.651,12.08,71.42,99.891,410.71,29.682,31.88,12.191,60.353,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,MARGINAL,0,12.191,420460.07,SYNTHETIC_GENERATOR_v1
2026-06-27 08:45:00,8.75,178,538.2,24.31,54.6,4.0,228.34,233.94,232.92,1.474,180.871,195.127,181.513,1.371,62.904,39.156,74.095,0.849,50.009,0.009,-0.00012,3.124,4.825,2.902,1.839,1.2,0.852,10.491,0.616,16.66,71.15,99.903,410.57,30.642,31.18,12.581,66.685,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,12.581,420472.65,SYNTHETIC_GENERATOR_v1
2026-06-27 08:46:00,8.766666666666667,178,566.3,24.69,82.0,4.53,230.29,225.49,226.69,1.217,182.994,172.657,174.904,2.561,61.384,33.374,69.87,0.879,49.9813,-0.0187,-9e-05,3.654,5.744,3.336,2.279,1.307,1.105,16.568,0.0,26.35,68.67,99.885,409.34,29.992,32.33,12.277,62.883,0.15,True,False,False,False,False,PV_only_40pct,MARGINAL,0,12.277,420484.93,SYNTHETIC_GENERATOR_v1
2026-06-27 08:47:00,8.783333333333333,178,588.7,25.05,86.1,3.4,226.55,226.86,226.0,0.203,189.038,190.077,188.646,-2.067,66.991,34.449,75.329,0.889,49.9979,-0.0021,0.00015,3.032,4.387,2.532,1.519,0.977,0.83,11.552,0.386,17.61,68.14,99.912,409.07,32.753,31.59,13.398,67.796,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,13.398,420498.32,SYNTHETIC_GENERATOR_v1
2026-06-27 08:48:00,8.8,178,648.1,25.75,57.4,1.22,229.57,226.62,232.08,1.218,195.776,200.097,199.485,1.666,69.995,36.419,78.903,0.887,49.9991,-0.0009,3e-05,3.486,6.615,3.655,2.747,1.338,1.158,10.54,0.0,14.84,71.41,99.867,410.7,34.086,34.25,13.999,71.013,0.15,True,False,False,False,False,PV_only_20pct,MARGINAL,1,13.999,420512.32,SYNTHETIC_GENERATOR_v1
2026-06-27 08:49:00,8.816666666666666,178,615.9,24.26,86.7,1.16,232.6,227.96,233.82,1.522,192.299,188.533,202.875,1.766,55.183,52.781,76.361,0.723,50.0013,0.0013,-0.0001,4.259,7.647,4.285,2.796,1.743,1.34,12.249,0.015,17.85,70.29,99.847,410.14,26.909,33.94,11.037,68.725,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,1,11.037,420523.36,SYNTHETIC_GENERATOR_v1
2026-06-27 08:50:00,8.833333333333334,178,630.5,24.29,61.8,3.75,234.61,228.19,228.31,1.844,175.956,171.55,180.413,0.142,63.627,30.711,70.651,0.901,49.9873,-0.0127,6e-05,3.442,5.372,2.746,2.159,1.21,1.101,18.523,0.0,29.13,79.57,99.892,414.79,30.679,31.6,12.725,63.586,0.15,False,False,False,False,False,PV_only_40pct,MARGINAL,0,12.725,420536.08,SYNTHETIC_GENERATOR_v1
2026-06-27 08:51:00,8.85,178,663.8,25.57,46.1,4.25,229.04,232.37,224.54,1.788,172.474,178.893,173.949,2.316,68.376,9.743,69.067,0.99,50.0083,0.0083,0.00016,0.77,1.337,0.482,0.449,0.171,0.171,14.155,0.827,24.1,64.31,99.973,407.15,167.937,30.71,68.376,62.16,0.55,True,True,True,True,False,AI_optimized_control,PASS,0,13.675,420549.76,SYNTHETIC_GENERATOR_v1
2026-06-27 08:52:00,8.866666666666667,178,644.0,24.83,57.1,2.64,231.42,223.91,232.68,2.36,171.409,173.221,159.267,-1.415,60.382,30.957,67.855,0.89,50.0061,0.0061,4e-05,1.55,2.959,1.688,1.307,0.593,0.478,0.0,0.259,0.42,75.56,99.94,412.78,29.257,30.53,12.076,61.07,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,12.076,420561.84,SYNTHETIC_GENERATOR_v1
2026-06-27 08:53:00,8.883333333333333,178,580.5,24.62,58.6,1.96,227.7,228.11,226.67,0.359,177.904,174.256,166.991,0.983,52.714,44.542,69.013,0.764,50.0133,0.0133,-2e-05,4.725,7.376,4.018,2.8,1.608,1.308,10.467,0.068,16.96,68.41,99.852,409.2,25.764,33.97,10.543,62.111,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,1,10.543,420572.38,SYNTHETIC_GENERATOR_v1
2026-06-27 08:54:00,8.9,178,722.1,25.16,54.0,1.91,228.79,228.32,229.25,0.202,202.349,188.556,191.567,1.127,68.611,35.889,77.43,0.886,50.0036,0.0036,3e-05,3.346,5.521,2.858,2.148,1.198,0.952,14.296,0.071,20.62,69.58,99.889,409.79,33.486,32.6,13.722,69.687,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,MARGINAL,0,13.722,420586.1,SYNTHETIC_GENERATOR_v1
2026-06-27 08:55:00,8.916666666666666,178,508.3,24.7,54.6,2.47,232.63,233.07,224.75,2.347,167.99,177.654,166.643,2.561,55.232,39.467,67.884,0.814,50.0166,0.0166,0.00016,3.507,5.041,2.734,1.855,1.012,0.835,9.099,0.133,15.11,59.38,99.899,404.69,27.296,31.73,11.046,61.095,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,MARGINAL,0,11.046,420597.15,SYNTHETIC_GENERATOR_v1
2026-06-27 08:56:00,8.933333333333334,178,679.1,24.46,61.3,3.47,229.29,227.28,237.6,2.699,185.294,200.231,187.223,1.248,64.846,36.424,74.375,0.872,50.0233,0.0233,-0.00016,4.256,6.002,3.26,2.289,1.393,1.054,20.848,0.0,31.15,75.37,99.88,412.69,31.426,32.35,12.969,66.938,0.15,True,False,False,False,False,PV_only_40pct,MARGINAL,1,12.969,420610.12,SYNTHETIC_GENERATOR_v1
2026-06-27 08:57:00,8.95,178,654.4,24.84,64.9,1.49,230.68,231.5,229.01,0.604,188.505,201.344,192.256,2.986,67.266,39.387,77.949,0.863,49.9976,-0.0024,-0.00045,3.151,4.796,2.654,1.61,1.088,0.822,13.182,0.033,18.84,75.46,99.904,412.73,32.596,31.68,13.453,70.154,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,13.453,420623.57,SYNTHETIC_GENERATOR_v1
2026-06-27 08:58:00,8.966666666666667,178,705.5,25.16,48.0,0.1,231.0,226.12,235.64,2.087,188.206,194.898,199.496,0.142,74.625,12.112,75.602,0.987,49.9691,-0.0309,-9e-05,0.671,1.085,0.567,0.412,0.253,0.121,16.401,0.0,24.1,67.48,99.978,408.74,182.574,30.26,74.625,68.042,0.55,True,True,True,True,False,AI_optimized_control,PASS,0,14.925,420638.49,SYNTHETIC_GENERATOR_v1
2026-06-27 08:59:00,8.983333333333333,178,619.6,24.35,58.4,1.0,229.56,228.97,230.02,0.238,176.632,178.018,178.124,0.501,64.134,32.622,71.954,0.891,49.9865,-0.0135,0.00045,3.409,5.464,2.857,2.016,1.244,1.131,18.561,0.0,28.66,62.87,99.89,406.44,31.559,31.74,12.827,64.758,0.15,True,False,False,False,False,PV_only_40pct,MARGINAL,0,12.827,420651.32,SYNTHETIC_GENERATOR_v1
2026-06-27 09:00:00,9.0,178,606.6,25.62,73.0,1.73,226.56,234.14,230.47,1.663,178.482,175.286,171.307,-0.446,61.557,31.368,69.088,0.891,50.023,0.023,-0.00026,3.546,5.244,2.605,2.085,1.171,1.002,10.864,0.047,17.55,77.46,99.895,413.73,29.757,32.82,12.311,62.18,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,MARGINAL,0,12.311,420663.63,SYNTHETIC_GENERATOR_v1
